id,inv_part_id,part,color,set_num,quantity,is_spare,element_id,num_sets
21213012.0,21213012.0,"{'part_num': '21459', 'name': 'Weapon Sword / Katana / Shamshir with Capped Pommel [Square Guard]', 'part_cat_id': 73, 'part_url': 'https://rebrickable.com/parts/21459/weapon-sword-katana-shamshir-with-capped-pommel-square-guard/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6116593.jpg', 'external_ids': {'BrickLink': ['21459'], 'BrickOwl': ['263353', '7566'], 'Brickset': ['21459'], 'LDraw': ['21459'], 'LEGO': ['21459']}}","{'id': 179, 'name': 'Flat Silver', 'rgb': '898788', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [95], 'ext_descrs': [['Flat Silver']]}, 'BrickOwl': {'ext_ids': [117], 'ext_descrs': [['Flat Silver']]}, 'LEGO': {'ext_ids': [315], 'ext_descrs': [['Silver Metallic', 'SILVER MET.']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['pearlsilver']]}, 'LDraw': {'ext_ids': [179], 'ext_descrs': [['Pearl_Silver']]}}}",0003977811-1,1.0,False,6116593,158.0
22999625.0,22999625.0,"{'part_num': '48729b', 'name': 'Bar 1L with Clip [Cut Edges and One Side Hole] [Gap in Clip]', 'part_cat_id': 32, 'part_url': 'https://rebrickable.com/parts/48729b/bar-1l-with-clip-cut-edges-and-one-side-hole-gap-in-clip/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4289538.jpg', 'external_ids': {'BrickLink': ['48729b'], 'BrickOwl': ['664516'], 'Brickset': ['41005', '48729', '55529', '86022', '88428'], 'LDraw': ['48729b'], 'LEGO': ['41005', '48729', '55529', '86022', '88428']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,8.0,False,6278152,400.0
22999570.0,22999570.0,"{'part_num': '3024', 'name': 'Plate 1 x 1', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3024/plate-1-x-1/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/302426.jpg', 'external_ids': {'BrickLink': ['3024'], 'BrickOwl': ['322944'], 'Brickset': ['28554', '30008', '3024', '63326'], 'LDraw': ['3024'], 'LEGO': ['28554', '30008', '3024', '63326'], 'Peeron': ['30008']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,5.0,False,302426,1289.0
22999607.0,22999607.0,"{'part_num': '3710', 'name': 'Plate 1 x 4', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3710/plate-1-x-4/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/371026.jpg', 'external_ids': {'BrickLink': ['3710'], 'BrickOwl': ['515555'], 'Brickset': ['3710'], 'LDraw': ['3710'], 'LEGO': ['3710']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,2.0,False,371026,1986.0
22999600.0,22999600.0,"{'part_num': '3666', 'name': 'Plate 1 x 6', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3666/plate-1-x-6/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/366626.jpg', 'external_ids': {'BrickLink': ['3666'], 'BrickOwl': ['804561'], 'Brickset': ['3666'], 'LDraw': ['3666'], 'LEGO': ['3666']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,4.0,False,366626,1434.0
22999591.0,22999591.0,"{'part_num': '3460', 'name': 'Plate 1 x 8', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3460/plate-1-x-8/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/346026.jpg', 'external_ids': {'BrickLink': ['3460'], 'BrickOwl': ['840367'], 'Brickset': ['3460'], 'LDraw': ['3460'], 'LEGO': ['3460']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,2.0,False,346026,930.0
22999634.0,22999634.0,"{'part_num': '60470b', 'name': 'Plate Special 1 x 2 with Clips Horizontal [Open O Clips]', 'part_cat_id': 9, 'part_url': 'https://rebrickable.com/parts/60470b/plate-special-1-x-2-with-clips-horizontal-open-o-clips/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6310268.jpg', 'external_ids': {'BrickLink': ['60470b'], 'BrickOwl': ['58820'], 'Brickset': ['49563', '60470'], 'LDraw': ['60470b'], 'LEGO': ['49563', '60470']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,1.0,False,6310268,520.0
22999632.0,22999632.0,"{'part_num': '54200', 'name': 'Slope 30° 1 x 1 x 2/3 (Cheese Slope)', 'part_cat_id': 3, 'part_url': 'https://rebrickable.com/parts/54200/slope-30-1-x-1-x-23-cheese-slope/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4263949.jpg', 'external_ids': {'BrickLink': ['54200'], 'BrickOwl': ['158788'], 'Brickset': ['18862', '33847', '35338', '50746', '54200', '63290'], 'LDraw': ['54200'], 'LEGO': ['18862', '33847', '35338', '50746', '54200', '63290']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,1.0,False,4504382,1034.0
22999517.0,22999517.0,"{'part_num': '11477', 'name': 'Slope Curved 2 x 1 No Studs [1/2 Bow]', 'part_cat_id': 37, 'part_url': 'https://rebrickable.com/parts/11477/slope-curved-2-x-1-no-studs-12-bow/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6047276.jpg', 'external_ids': {'BrickLink': ['11477'], 'BrickOwl': ['910030'], 'Brickset': ['11477', '17134', '3593', '67128'], 'LDraw': ['11477'], 'LEGO': ['11477', '17134', '3593', '67128']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,8.0,False,6047276,647.0
22999554.0,22999554.0,"{'part_num': '61332', 'name': 'Technic Pin with Friction Ridges Lengthwise with No Center Slots', 'part_cat_id': 53, 'part_url': 'https://rebrickable.com/parts/61332/technic-pin-with-friction-ridges-lengthwise-with-no-center-slots/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6279875.jpg', 'external_ids': {'BrickLink': ['2780'], 'BrickOwl': ['33899'], 'Brickset': ['61332'], 'LDraw': ['61332'], 'LEGO': ['61332']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,4.0,False,6279875,920.0
22999583.0,22999583.0,"{'part_num': '3069b', 'name': 'Tile 1 x 2 with Groove', 'part_cat_id': 19, 'part_url': 'https://rebrickable.com/parts/3069b/tile-1-x-2-with-groove/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/306926.jpg', 'external_ids': {'BrickLink': ['3069'], 'BrickOwl': ['487300'], 'Brickset': ['30070', '3069', '35386', '37293', '45880', '54285', '63286'], 'LDraw': ['3069b'], 'LEGO': ['15598', '30070', '3069', '35386', '37293', '45880', '54285', '59489', '63286']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,4.0,False,306926,1285.0
22999616.0,22999616.0,"{'part_num': '4162', 'name': 'Tile 1 x 8 with Groove', 'part_cat_id': 19, 'part_url': 'https://rebrickable.com/parts/4162/tile-1-x-8-with-groove/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/416226.jpg', 'external_ids': {'BrickLink': ['4162'], 'BrickOwl': ['221729'], 'Brickset': ['40929', '4162'], 'LDraw': ['4162'], 'LEGO': ['40929', '4162']}}","{'id': 0, 'name': 'Black', 'rgb': '05131D', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [11], 'ext_descrs': [['Black']]}, 'BrickOwl': {'ext_ids': [38], 'ext_descrs': [['Black']]}, 'LEGO': {'ext_ids': [26, 342], 'ext_descrs': [['Black', 'BLACK'], ['CONDUCT. BLACK']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['black']]}, 'LDraw': {'ext_ids': [0, 256], 'ext_descrs': [['Black'], ['Rubber_Black']]}}}",010423-1,4.0,False,416226,612.0
22999593.0,22999593.0,"{'part_num': '35480', 'name': 'Plate Special 1 x 2 Rounded with 2 Open Studs', 'part_cat_id': 21, 'part_url': 'https://rebrickable.com/parts/35480/plate-special-1-x-2-rounded-with-2-open-studs/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6315482.jpg', 'external_ids': {'BrickLink': ['35480'], 'BrickOwl': ['147240'], 'Brickset': ['35480'], 'LDraw': ['35480'], 'LEGO': ['35480']}}","{'id': 1, 'name': 'Blue', 'rgb': '0055BF', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [7], 'ext_descrs': [['Blue']]}, 'BrickOwl': {'ext_ids': [39], 'ext_descrs': [['Blue']]}, 'LEGO': {'ext_ids': [23], 'ext_descrs': [['Bright Blue', 'BR.BLUE']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['blue']]}, 'LDraw': {'ext_ids': [1], 'ext_descrs': [['Blue']]}}}",010423-1,2.0,False,6315482,41.0
22999545.0,22999545.0,"{'part_num': '24866', 'name': 'Plant, Flower, Plate Round 1 x 1 with 5 Petals', 'part_cat_id': 76, 'part_url': 'https://rebrickable.com/parts/24866/plant-flower-plate-round-1-x-1-with-5-petals/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6206150.jpg', 'external_ids': {'BrickLink': ['24866'], 'BrickOwl': ['225859'], 'Brickset': ['24866'], 'LDraw': ['24866'], 'LEGO': ['24866']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,3.0,False,6526150,301.0
22999527.0,22999527.0,"{'part_num': '15279', 'name': 'Plant, Grass Stem with Bar Hole [3.2mm]', 'part_cat_id': 76, 'part_url': 'https://rebrickable.com/parts/15279/plant-grass-stem-with-bar-hole-32mm/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6050929.jpg', 'external_ids': {'BrickLink': ['15279'], 'BrickOwl': ['392993'], 'Brickset': ['15279', '2659', '31576'], 'LDraw': ['15279'], 'LEGO': ['15279', '2659', '31576']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,2.0,False,6566117,84.0
22999606.0,22999606.0,"{'part_num': '3710', 'name': 'Plate 1 x 4', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3710/plate-1-x-4/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4195193.jpg', 'external_ids': {'BrickLink': ['3710'], 'BrickOwl': ['515555'], 'Brickset': ['3710'], 'LDraw': ['3710'], 'LEGO': ['3710']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,1.0,False,6395814,29.0
22999563.0,22999563.0,"{'part_num': '3020', 'name': 'Plate 2 x 4', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3020/plate-2-x-4/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4195198.jpg', 'external_ids': {'BrickLink': ['3020'], 'BrickOwl': ['80025'], 'Brickset': ['3020', '5584'], 'LDraw': ['3020'], 'LEGO': ['3020', '5584']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,2.0,False,6141590,91.0
22999611.0,22999611.0,"{'part_num': '3795', 'name': 'Plate 2 x 6', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3795/plate-2-x-6/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4195199.jpg', 'external_ids': {'BrickLink': ['3795'], 'BrickOwl': ['735504'], 'Brickset': ['3795'], 'LDraw': ['3795'], 'LEGO': ['3795']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,4.0,False,6399741,21.0
22999614.0,22999614.0,"{'part_num': '3958', 'name': 'Plate 6 x 6', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3958/plate-6-x-6/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4184006.jpg', 'external_ids': {'BrickLink': ['3958'], 'BrickOwl': ['404871'], 'Brickset': ['3958'], 'LDraw': ['3958'], 'LEGO': ['3958']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,2.0,False,6004650,35.0
22999542.0,22999542.0,"{'part_num': '2431', 'name': 'Tile 1 x 4 with Groove', 'part_cat_id': 19, 'part_url': 'https://rebrickable.com/parts/2431/tile-1-x-4-with-groove/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4647548.jpg', 'external_ids': {'BrickLink': ['2431'], 'BrickOwl': ['853045'], 'Brickset': ['100687', '112418', '2431', '35371', '75703', '91143'], 'LDraw': ['2431'], 'LEGO': ['100687', '112418', '2431', '35371', '75703', '91143'], 'Peeron': ['2431b']}}","{'id': 10, 'name': 'Bright Green', 'rgb': '4B9F4A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [36], 'ext_descrs': [['Bright Green']]}, 'BrickOwl': {'ext_ids': [41], 'ext_descrs': [['Bright Green']]}, 'LEGO': {'ext_ids': [37], 'ext_descrs': [['Bright Green', 'BR.GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['btgreen']]}, 'LDraw': {'ext_ids': [10], 'ext_descrs': [['Bright_Green']]}}}",010423-1,1.0,False,6195267,55.0
22999546.0,22999546.0,"{'part_num': '24866', 'name': 'Plant, Flower, Plate Round 1 x 1 with 5 Petals', 'part_cat_id': 76, 'part_url': 'https://rebrickable.com/parts/24866/plant-flower-plate-round-1-x-1-with-5-petals/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6426463.jpg', 'external_ids': {'BrickLink': ['24866'], 'BrickOwl': ['225859'], 'Brickset': ['24866'], 'LDraw': ['24866'], 'LEGO': ['24866']}}","{'id': 226, 'name': 'Bright Light Yellow', 'rgb': 'FFF03A', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [103], 'ext_descrs': [['Bright Light Yellow']]}, 'BrickOwl': {'ext_ids': [44], 'ext_descrs': [['Bright Light Yellow']]}, 'LEGO': {'ext_ids': [226], 'ext_descrs': [['Cool Yellow', 'COOL YEL.', 'COMPD. COOL YELLOW V.3']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['coolyellow']]}, 'LDraw': {'ext_ids': [226], 'ext_descrs': [['Bright_Light_Yellow']]}}}",010423-1,6.0,False,6426463,41.0
22999516.0,22999516.0,"{'part_num': '11458', 'name': 'Plate Special 1 x 2 with Pin Hole on Top', 'part_cat_id': 9, 'part_url': 'https://rebrickable.com/parts/11458/plate-special-1-x-2-with-pin-hole-on-top/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6345507.jpg', 'external_ids': {'BrickLink': ['11458'], 'BrickOwl': ['556430'], 'Brickset': ['11458'], 'LDraw': ['11458'], 'LEGO': ['11458']}}","{'id': 288, 'name': 'Dark Green', 'rgb': '184632', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [80], 'ext_descrs': [['Dark Green']]}, 'BrickOwl': {'ext_ids': [20], 'ext_descrs': [['Dark Green']]}, 'LEGO': {'ext_ids': [141], 'ext_descrs': [['Earth Green', 'EARTH GREEN']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dkgreen']]}, 'LDraw': {'ext_ids': [288], 'ext_descrs': [['Dark_Green']]}}}",010423-1,1.0,False,6345507,3.0
22999609.0,22999609.0,"{'part_num': '3710', 'name': 'Plate 1 x 4', 'part_cat_id': 14, 'part_url': 'https://rebrickable.com/parts/3710/plate-1-x-4/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4164219.jpg', 'external_ids': {'BrickLink': ['3710'], 'BrickOwl': ['515555'], 'Brickset': ['3710'], 'LDraw': ['3710'], 'LEGO': ['3710']}}","{'id': 320, 'name': 'Dark Red', 'rgb': '720E0F', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [59], 'ext_descrs': [['Dark Red']]}, 'BrickOwl': {'ext_ids': [56], 'ext_descrs': [['Dark Red']]}, 'LEGO': {'ext_ids': [154], 'ext_descrs': [['Dark red', 'NEW DARK RED']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dkred']]}, 'LDraw': {'ext_ids': [320], 'ext_descrs': [['Dark_Red']]}}}",010423-1,4.0,False,4539061,239.0
22999525.0,22999525.0,"{'part_num': '15068', 'name': 'Slope Curved 2 x 2 x 2/3', 'part_cat_id': 37, 'part_url': 'https://rebrickable.com/parts/15068/slope-curved-2-x-2-x-23/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6107758.jpg', 'external_ids': {'BrickLink': ['15068'], 'BrickOwl': ['593875'], 'Brickset': ['15068', '78565'], 'LDraw': ['15068'], 'LEGO': ['15068', '78565']}}","{'id': 320, 'name': 'Dark Red', 'rgb': '720E0F', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [59], 'ext_descrs': [['Dark Red']]}, 'BrickOwl': {'ext_ids': [56], 'ext_descrs': [['Dark Red']]}, 'LEGO': {'ext_ids': [154], 'ext_descrs': [['Dark red', 'NEW DARK RED']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dkred']]}, 'LDraw': {'ext_ids': [320], 'ext_descrs': [['Dark_Red']]}}}",010423-1,2.0,False,6107758,102.0
22999640.0,22999640.0,"{'part_num': '63864', 'name': 'Tile 1 x 3', 'part_cat_id': 19, 'part_url': 'https://rebrickable.com/parts/63864/tile-1-x-3/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4583299.jpg', 'external_ids': {'BrickLink': ['63864'], 'BrickOwl': ['276668'], 'Brickset': ['37294', '63864'], 'LDraw': ['63864'], 'LEGO': ['37294', '63864']}}","{'id': 320, 'name': 'Dark Red', 'rgb': '720E0F', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [59], 'ext_descrs': [['Dark Red']]}, 'BrickOwl': {'ext_ids': [56], 'ext_descrs': [['Dark Red']]}, 'LEGO': {'ext_ids': [154], 'ext_descrs': [['Dark red', 'NEW DARK RED']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dkred']]}, 'LDraw': {'ext_ids': [320], 'ext_descrs': [['Dark_Red']]}}}",010423-1,2.0,False,4583299,84.0
22999654.0,22999654.0,"{'part_num': '99780', 'name': 'Bracket 1 x 2 - 1 x 2 Inverted', 'part_cat_id': 9, 'part_url': 'https://rebrickable.com/parts/99780/bracket-1-x-2-1-x-2-inverted/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/6250168.jpg', 'external_ids': {'BrickLink': ['99780'], 'BrickOwl': ['414759'], 'Brickset': ['99780'], 'LDraw': ['99780'], 'LEGO': ['99780']}}","{'id': 28, 'name': 'Dark Tan', 'rgb': '958A73', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [69], 'ext_descrs': [['Dark Tan']]}, 'BrickOwl': {'ext_ids': [57], 'ext_descrs': [['Dark Tan']]}, 'LEGO': {'ext_ids': [138], 'ext_descrs': [['Sand yellow']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dktan']]}, 'LDraw': {'ext_ids': [28], 'ext_descrs': [['Dark_Tan']]}}}",010423-1,6.0,False,6250168,100.0
22999559.0,22999559.0,"{'part_num': '3003', 'name': 'Brick 2 x 2', 'part_cat_id': 11, 'part_url': 'https://rebrickable.com/parts/3003/brick-2-x-2/', 'part_img_url': 'https://cdn.rebrickable.com/media/parts/elements/4255416.jpg', 'external_ids': {'BrickLink': ['3003'], 'BrickOwl': ['939628'], 'Brickset': ['15591', '3003', '62404'], 'LDraw': ['3003'], 'LEGO': ['15591', '3003', '62404']}}","{'id': 28, 'name': 'Dark Tan', 'rgb': '958A73', 'is_trans': False, 'external_ids': {'BrickLink': {'ext_ids': [69], 'ext_descrs': [['Dark Tan']]}, 'BrickOwl': {'ext_ids': [57], 'ext_descrs': [['Dark Tan']]}, 'LEGO': {'ext_ids': [138], 'ext_descrs': [['Sand yellow']]}, 'Peeron': {'ext_ids': [None], 'ext_descrs': [['dktan']]}, 'LDraw': {'ext_ids': [28], 'ext_descrs': [['Dark_Tan']]}}}",010423-1,1.0,False,4497068,158.0
